total_runs,wickets,target,balls_left,won,current_run_rate,required_run_rate
60.0,5.0,153,48.0,0,5.0,19.125
64.0,5.0,153,47.0,0,5.260273972602739,19.53191489361702
64.0,5.0,153,46.0,0,5.1891891891891895,19.956521739130437
66.0,5.0,153,45.0,0,5.28,20.4
67.0,5.0,153,44.0,0,5.289473684210526,20.863636363636363
68.0,5.0,153,43.0,0,5.298701298701299,21.348837209302324
69.0,5.0,153,42.0,0,5.3076923076923075,21.857142857142858
71.0,5.0,153,41.0,0,5.3924050632911396,22.390243902439025
73.0,5.0,153,40.0,0,5.475,22.950000000000003
74.0,5.0,153,39.0,0,5.481481481481481,23.538461538461537
74.0,5.0,153,38.0,0,5.414634146341464,24.157894736842103
75.0,5.0,153,37.0,0,5.421686746987952,24.81081081081081
75.0,5.0,153,36.0,0,5.357142857142858,25.5
76.0,5.0,153,35.0,0,5.364705882352942,26.228571428571428
76.0,5.0,153,34.0,0,5.302325581395349,27.0
77.0,5.0,153,33.0,0,5.310344827586207,27.81818181818182
78.0,5.0,153,32.0,0,5.318181818181818,28.6875
79.0,5.0,153,31.0,0,5.325842696629213,29.612903225806452
79.0,5.0,153,30.0,0,5.266666666666667,30.599999999999998
80.0,5.0,153,29.0,0,5.274725274725275,31.655172413793103
81.0,5.0,153,29.0,0,5.34065934065934,31.655172413793103
82.0,5.0,153,28.0,0,5.3478260869565215,32.785714285714285
83.0,5.0,153,27.0,0,5.354838709677419,34.0
85.0,5.0,153,26.0,0,5.425531914893617,35.30769230769231
87.0,5.0,153,25.0,0,5.494736842105263,36.72
88.0,5.0,153,24.0,0,5.5,38.25
89.0,5.0,153,23.0,0,5.505154639175258,39.913043478260875
90.0,5.0,153,22.0,0,5.510204081632653,41.72727272727273
91.0,5.0,153,21.0,0,5.515151515151516,43.714285714285715
95.0,5.0,153,20.0,0,5.699999999999999,45.900000000000006
96.0,5.0,153,19.0,0,5.702970297029703,48.315789473684205
97.0,5.0,153,18.0,0,5.705882352941176,51.0
98.0,5.0,153,17.0,0,5.70873786407767,54.0
99.0,5.0,153,16.0,0,5.711538461538462,57.375
100.0,5.0,153,15.0,0,5.7142857142857135,61.199999999999996
101.0,5.0,153,14.0,0,5.716981132075472,65.57142857142857
102.0,5.0,153,13.0,0,5.719626168224299,70.61538461538461
103.0,5.0,153,12.0,0,5.722222222222222,76.5
104.0,5.0,153,11.0,0,5.724770642201835,83.45454545454545
104.0,6.0,153,10.0,0,5.672727272727273,91.80000000000001
105.0,6.0,153,9.0,0,5.675675675675675,102.0
105.0,7.0,153,8.0,0,5.625,114.75
106.0,7.0,153,7.0,0,5.628318584070796,131.14285714285714
106.0,8.0,153,6.0,0,5.578947368421053,153.0
107.0,8.0,153,5.0,0,5.582608695652174,183.60000000000002
107.0,9.0,153,4.0,0,5.5344827586206895,229.5
107.0,9.0,153,3.0,0,5.487179487179487,306.0
107.0,9.0,153,2.0,0,5.4406779661016955,459.0
108.0,9.0,153,1.0,0,5.445378151260504,918.0
109.0,9.0,153,0.0,0,5.45,918.0
4.0,0.0,196,119.0,1,24.0,9.882352941176471
8.0,0.0,196,118.0,1,24.0,9.966101694915254
9.0,0.0,196,117.0,1,18.0,10.051282051282051
10.0,0.0,196,116.0,1,15.0,10.137931034482758
10.0,0.0,196,115.0,1,12.0,10.226086956521739
12.0,0.0,196,114.0,1,12.0,10.31578947368421
13.0,0.0,196,113.0,1,11.142857142857142,10.4070796460177
14.0,0.0,196,112.0,1,10.5,10.5
14.0,0.0,196,111.0,1,9.333333333333334,10.594594594594595
18.0,0.0,196,110.0,1,10.8,10.690909090909091
20.0,0.0,196,109.0,1,10.909090909090908,10.788990825688074
20.0,0.0,196,108.0,1,10.0,10.88888888888889
20.0,0.0,196,107.0,1,9.230769230769232,10.990654205607477
25.0,0.0,196,106.0,1,10.714285714285715,11.09433962264151
26.0,0.0,196,105.0,1,10.4,11.2
27.0,0.0,196,104.0,1,10.125,11.307692307692307
28.0,0.0,196,103.0,1,9.882352941176471,11.41747572815534
28.0,0.0,196,102.0,1,9.333333333333334,11.529411764705882
28.0,0.0,196,101.0,1,8.842105263157894,11.643564356435643
32.0,0.0,196,101.0,1,10.105263157894736,11.643564356435643
33.0,0.0,196,100.0,1,9.899999999999999,11.76
34.0,0.0,196,99.0,1,9.714285714285715,11.878787878787879
35.0,0.0,196,98.0,1,9.545454545454545,12.0
35.0,1.0,196,97.0,1,9.130434782608695,12.123711340206185
35.0,1.0,196,96.0,1,8.75,12.25
39.0,1.0,196,95.0,1,9.36,12.378947368421054
39.0,1.0,196,94.0,1,9.0,12.51063829787234
40.0,1.0,196,93.0,1,8.88888888888889,12.64516129032258
40.0,1.0,196,92.0,1,8.571428571428571,12.782608695652176
41.0,1.0,196,91.0,1,8.482758620689655,12.923076923076923
41.0,1.0,196,90.0,1,8.2,13.066666666666666
42.0,1.0,196,89.0,1,8.129032258064516,13.213483146067416
43.0,1.0,196,88.0,1,8.0625,13.363636363636363
47.0,1.0,196,87.0,1,8.545454545454547,13.517241379310345
47.0,1.0,196,86.0,1,8.294117647058822,13.674418604651162
47.0,1.0,196,85.0,1,8.057142857142857,13.835294117647058
51.0,1.0,196,84.0,1,8.5,14.0
51.0,1.0,196,83.0,1,8.27027027027027,14.168674698795181
51.0,1.0,196,82.0,1,8.052631578947368,14.341463414634145
52.0,1.0,196,81.0,1,8.0,14.518518518518519
54.0,1.0,196,80.0,1,8.100000000000001,14.700000000000001
55.0,1.0,196,79.0,1,8.048780487804878,14.886075949367088
56.0,1.0,196,78.0,1,8.0,15.076923076923077
57.0,1.0,196,77.0,1,7.953488372093023,15.272727272727273
58.0,1.0,196,76.0,1,7.909090909090908,15.473684210526315
64.0,1.0,196,75.0,1,8.533333333333333,15.68
65.0,1.0,196,74.0,1,8.478260869565219,15.891891891891891
66.0,1.0,196,73.0,1,8.425531914893618,16.10958904109589
72.0,1.0,196,72.0,1,9.0,16.333333333333336
76.0,1.0,196,71.0,1,9.306122448979592,16.56338028169014
77.0,1.0,196,71.0,1,9.428571428571429,16.56338028169014
78.0,1.0,196,70.0,1,9.36,16.799999999999997
80.0,1.0,196,69.0,1,9.411764705882353,17.043478260869566
81.0,1.0,196,68.0,1,9.346153846153847,17.294117647058822
85.0,1.0,196,67.0,1,9.622641509433963,17.55223880597015
86.0,1.0,196,66.0,1,9.555555555555555,17.81818181818182
87.0,1.0,196,59.0,1,8.557377049180328,19.93220338983051
87.0,1.0,196,58.0,1,8.419354838709678,20.275862068965516
91.0,1.0,196,57.0,1,8.666666666666666,20.63157894736842
91.0,2.0,196,56.0,1,8.53125,21.0
92.0,2.0,196,55.0,1,8.492307692307692,21.381818181818183
92.0,3.0,196,54.0,1,8.363636363636363,21.77777777777778
93.0,3.0,196,53.0,1,8.328358208955224,22.18867924528302
93.0,3.0,196,52.0,1,8.205882352941178,22.615384615384613
93.0,3.0,196,51.0,1,8.08695652173913,23.058823529411764
95.0,3.0,196,50.0,1,8.142857142857142,23.52
95.0,3.0,196,49.0,1,8.028169014084508,24.0
95.0,3.0,196,48.0,1,7.916666666666666,24.5
95.0,3.0,196,47.0,1,7.808219178082192,25.02127659574468
96.0,3.0,196,46.0,1,7.783783783783784,25.56521739130435
96.0,4.0,196,45.0,1,7.68,26.133333333333333
97.0,4.0,196,44.0,1,7.657894736842106,26.727272727272727
98.0,4.0,196,43.0,1,7.636363636363637,27.348837209302324
101.0,4.0,196,42.0,1,7.76923076923077,28.0
102.0,4.0,196,41.0,1,7.746835443037975,28.68292682926829
103.0,4.0,196,40.0,1,7.7250000000000005,29.400000000000002
104.0,4.0,196,39.0,1,7.703703703703703,30.153846153846153
105.0,4.0,196,38.0,1,7.682926829268293,30.94736842105263
109.0,4.0,196,37.0,1,7.879518072289156,31.783783783783782
110.0,4.0,196,36.0,1,7.857142857142858,32.66666666666667
111.0,4.0,196,35.0,1,7.835294117647059,33.599999999999994
113.0,4.0,196,34.0,1,7.883720930232558,34.588235294117645
113.0,4.0,196,33.0,1,7.793103448275863,35.63636363636364
119.0,4.0,196,32.0,1,8.113636363636363,36.75
120.0,4.0,196,31.0,1,8.089887640449438,37.935483870967744
121.0,4.0,196,30.0,1,8.066666666666666,39.2
125.0,4.0,196,23.0,1,7.731958762886599,51.1304347826087
126.0,4.0,196,22.0,1,7.714285714285715,53.45454545454545
127.0,4.0,196,21.0,1,7.696969696969697,56.0
131.0,4.0,196,20.0,1,7.86,58.800000000000004
132.0,4.0,196,19.0,1,7.841584158415841,61.89473684210526
133.0,4.0,196,18.0,1,7.8235294117647065,65.33333333333334
134.0,4.0,196,17.0,1,7.805825242718447,69.17647058823529
134.0,4.0,196,16.0,1,7.730769230769232,73.5
140.0,4.0,196,15.0,1,8.0,78.4
141.0,4.0,196,14.0,1,7.981132075471699,84.0
142.0,4.0,196,13.0,1,7.962616822429906,90.46153846153845
148.0,4.0,196,12.0,1,8.222222222222223,98.0
149.0,4.0,196,11.0,1,8.201834862385322,106.9090909090909
155.0,4.0,196,11.0,1,8.53211009174312,106.9090909090909
156.0,4.0,196,10.0,1,8.50909090909091,117.60000000000001
162.0,4.0,196,9.0,1,8.756756756756756,130.66666666666669
163.0,4.0,196,8.0,1,8.732142857142858,147.0
164.0,4.0,196,7.0,1,8.707964601769913,168.0
165.0,4.0,196,6.0,1,8.68421052631579,196.0
166.0,4.0,196,5.0,1,8.660869565217393,235.20000000000002
167.0,4.0,196,4.0,1,8.637931034482758,294.0
168.0,4.0,196,3.0,1,8.615384615384615,392.0
170.0,4.0,196,2.0,1,8.64406779661017,588.0
171.0,4.0,196,1.0,1,8.621848739495798,1176.0
177.0,4.0,196,0.0,1,8.850000000000001,1176.0
1.0,0.0,158,119.0,0,6.0,7.966386554621849
1.0,0.0,158,118.0,0,3.0,8.033898305084746
5.0,0.0,158,117.0,0,10.0,8.102564102564102
9.0,0.0,158,116.0,0,13.5,8.172413793103448
10.0,0.0,158,115.0,0,12.0,8.243478260869566
11.0,0.0,158,114.0,0,11.0,8.31578947368421
11.0,0.0,158,113.0,0,9.428571428571429,8.389380530973451
11.0,0.0,158,112.0,0,8.25,8.464285714285715
11.0,0.0,158,111.0,0,7.333333333333334,8.54054054054054
12.0,0.0,158,110.0,0,7.199999999999999,8.618181818181817
13.0,0.0,158,109.0,0,7.090909090909092,8.697247706422019
17.0,0.0,158,108.0,0,8.5,8.777777777777779
17.0,0.0,158,107.0,0,7.846153846153847,8.85981308411215
17.0,0.0,158,106.0,0,7.285714285714285,8.943396226415093
17.0,0.0,158,105.0,0,6.8,9.028571428571428
17.0,0.0,158,104.0,0,6.375,9.115384615384615
18.0,0.0,158,103.0,0,6.352941176470589,9.20388349514563
18.0,1.0,158,102.0,0,6.0,9.294117647058824
19.0,1.0,158,101.0,0,6.0,9.386138613861387
20.0,1.0,158,100.0,0,6.0,9.48
20.0,1.0,158,99.0,0,5.7142857142857135,9.575757575757576
21.0,1.0,158,98.0,0,5.7272727272727275,9.673469387755102
21.0,1.0,158,97.0,0,5.478260869565217,9.77319587628866
21.0,1.0,158,96.0,0,5.25,9.875
25.0,1.0,158,95.0,0,6.0,9.978947368421053
26.0,1.0,158,94.0,0,6.0,10.085106382978724
26.0,1.0,158,93.0,0,5.777777777777778,10.193548387096774
26.0,1.0,158,92.0,0,5.571428571428571,10.304347826086957
26.0,2.0,158,91.0,0,5.379310344827586,10.417582417582418
26.0,2.0,158,90.0,0,5.2,10.533333333333333
26.0,3.0,158,89.0,0,5.032258064516129,10.651685393258425
26.0,3.0,158,88.0,0,4.875,10.772727272727273
27.0,3.0,158,87.0,0,4.909090909090909,10.89655172413793
31.0,3.0,158,86.0,0,5.470588235294118,11.023255813953488
32.0,3.0,158,85.0,0,5.485714285714286,11.152941176470588
36.0,3.0,158,84.0,0,6.0,11.285714285714285
37.0,3.0,158,83.0,0,6.0,11.421686746987952
38.0,3.0,158,82.0,0,6.0,11.560975609756097
39.0,3.0,158,81.0,0,6.0,11.703703703703704
40.0,3.0,158,80.0,0,6.0,11.850000000000001
41.0,3.0,158,79.0,0,6.0,12.0
41.0,3.0,158,78.0,0,5.857142857142857,12.153846153846153
42.0,3.0,158,77.0,0,5.8604651162790695,12.311688311688311
43.0,3.0,158,76.0,0,5.863636363636363,12.473684210526315
44.0,3.0,158,75.0,0,5.866666666666666,12.639999999999999
44.0,3.0,158,74.0,0,5.739130434782609,12.81081081081081
44.0,3.0,158,73.0,0,5.617021276595745,12.986301369863014
45.0,3.0,158,72.0,0,5.625,13.166666666666668
46.0,3.0,158,71.0,0,5.63265306122449,13.35211267605634
48.0,3.0,158,70.0,0,5.76,13.542857142857143
49.0,3.0,158,69.0,0,5.764705882352941,13.73913043478261
49.0,3.0,158,68.0,0,5.653846153846153,13.941176470588236
50.0,3.0,158,67.0,0,5.660377358490566,14.149253731343284
51.0,3.0,158,66.0,0,5.666666666666666,14.363636363636363
51.0,3.0,158,65.0,0,5.5636363636363635,14.584615384615383
52.0,3.0,158,64.0,0,5.571428571428571,14.8125
53.0,3.0,158,63.0,0,5.578947368421053,15.047619047619047
54.0,3.0,158,62.0,0,5.586206896551724,15.29032258064516
55.0,3.0,158,61.0,0,5.59322033898305,15.54098360655738
56.0,3.0,158,60.0,0,5.6,15.8
56.0,3.0,158,59.0,0,5.508196721311475,16.06779661016949
57.0,3.0,158,58.0,0,5.516129032258064,16.344827586206897
57.0,3.0,158,57.0,0,5.428571428571429,16.63157894736842
57.0,3.0,158,56.0,0,5.34375,16.92857142857143
58.0,3.0,158,55.0,0,5.353846153846154,17.236363636363635
58.0,3.0,158,54.0,0,5.2727272727272725,17.555555555555557
58.0,4.0,158,53.0,0,5.1940298507462686,17.886792452830186
59.0,4.0,158,52.0,0,5.205882352941177,18.23076923076923
60.0,4.0,158,51.0,0,5.217391304347826,18.58823529411765
61.0,4.0,158,50.0,0,5.228571428571429,18.96
62.0,4.0,158,49.0,0,5.23943661971831,19.346938775510203
62.0,4.0,158,48.0,0,5.166666666666667,19.75
62.0,4.0,158,47.0,0,5.095890410958904,20.170212765957448
63.0,4.0,158,46.0,0,5.108108108108108,20.608695652173914
64.0,4.0,158,45.0,0,5.12,21.066666666666666
65.0,4.0,158,44.0,0,5.131578947368421,21.545454545454547
65.0,4.0,158,43.0,0,5.064935064935065,22.046511627906977
65.0,5.0,158,42.0,0,5.0,22.57142857142857
65.0,5.0,158,41.0,0,4.936708860759494,23.121951219512194
66.0,5.0,158,40.0,0,4.949999999999999,23.700000000000003
67.0,5.0,158,39.0,0,4.962962962962963,24.307692307692307
73.0,5.0,158,38.0,0,5.341463414634147,24.94736842105263
79.0,5.0,158,37.0,0,5.710843373493976,25.62162162162162
83.0,5.0,158,36.0,0,5.928571428571429,26.333333333333336
83.0,5.0,158,35.0,0,5.858823529411764,27.085714285714285
84.0,5.0,158,34.0,0,5.8604651162790695,27.88235294117647
88.0,5.0,158,33.0,0,6.06896551724138,28.727272727272727
94.0,5.0,158,32.0,0,6.409090909090908,29.625
100.0,5.0,158,31.0,0,6.741573033707866,30.58064516129032
101.0,5.0,158,30.0,0,6.733333333333333,31.6
102.0,5.0,158,29.0,0,6.725274725274725,32.689655172413794
103.0,5.0,158,28.0,0,6.717391304347826,33.85714285714286
107.0,5.0,158,27.0,0,6.903225806451614,35.111111111111114
107.0,5.0,158,26.0,0,6.829787234042554,36.46153846153846
108.0,5.0,158,25.0,0,6.821052631578947,37.92
108.0,5.0,158,24.0,0,6.75,39.5
108.0,5.0,158,23.0,0,6.680412371134021,41.21739130434783
109.0,5.0,158,22.0,0,6.673469387755102,43.09090909090909
113.0,5.0,158,21.0,0,6.848484848484849,45.14285714285714
114.0,5.0,158,20.0,0,6.84,47.400000000000006
120.0,5.0,158,19.0,0,7.128712871287128,49.89473684210526
120.0,6.0,158,18.0,0,7.0588235294117645,52.66666666666667
121.0,6.0,158,17.0,0,7.048543689320388,55.76470588235294
125.0,6.0,158,16.0,0,7.211538461538462,59.25
131.0,6.0,158,15.0,0,7.485714285714286,63.2
132.0,6.0,158,14.0,0,7.471698113207546,67.71428571428572
134.0,6.0,158,13.0,0,7.5140186915887845,72.92307692307692
134.0,7.0,158,12.0,0,7.444444444444445,79.0
135.0,7.0,158,11.0,0,7.431192660550458,86.18181818181819
136.0,7.0,158,10.0,0,7.418181818181818,94.80000000000001
137.0,7.0,158,9.0,0,7.405405405405405,105.33333333333334
138.0,7.0,158,8.0,0,7.392857142857143,118.5
138.0,7.0,158,7.0,0,7.327433628318584,135.42857142857144
139.0,7.0,158,6.0,0,7.315789473684211,158.0
140.0,7.0,158,5.0,0,7.304347826086957,189.60000000000002
146.0,7.0,158,5.0,0,7.6173913043478265,189.60000000000002
146.0,8.0,158,4.0,0,7.551724137931034,237.0
146.0,9.0,158,3.0,0,7.487179487179487,316.0
146.0,10.0,158,2.0,0,7.423728813559322,474.0
0.0,0.0,143,119.0,1,0.0,7.210084033613445
0.0,0.0,143,118.0,1,0.0,7.271186440677967
1.0,0.0,143,117.0,1,2.0,7.333333333333334
1.0,1.0,143,116.0,1,1.5,7.3965517241379315
1.0,1.0,143,115.0,1,1.2000000000000002,7.460869565217391
5.0,1.0,143,114.0,1,5.0,7.526315789473683
6.0,1.0,143,113.0,1,5.142857142857142,7.592920353982301
7.0,1.0,143,113.0,1,6.0,7.592920353982301
9.0,1.0,143,112.0,1,6.75,7.660714285714285
10.0,1.0,143,111.0,1,6.666666666666667,7.72972972972973
10.0,1.0,143,110.0,1,6.0,7.800000000000001
14.0,1.0,143,109.0,1,7.636363636363637,7.871559633027522
14.0,1.0,143,108.0,1,7.0,7.944444444444445
15.0,1.0,143,107.0,1,6.9230769230769225,8.018691588785046
19.0,1.0,143,106.0,1,8.142857142857142,8.09433962264151
20.0,1.0,143,105.0,1,8.0,8.17142857142857
20.0,1.0,143,104.0,1,7.5,8.25
20.0,1.0,143,103.0,1,7.0588235294117645,8.330097087378642
21.0,1.0,143,102.0,1,7.0,8.411764705882351
22.0,1.0,143,101.0,1,6.947368421052632,8.495049504950494
23.0,1.0,143,101.0,1,7.2631578947368425,8.495049504950494
23.0,1.0,143,100.0,1,6.8999999999999995,8.58
24.0,1.0,143,99.0,1,6.857142857142857,8.666666666666666
25.0,1.0,143,98.0,1,6.818181818181818,8.755102040816325
25.0,1.0,143,97.0,1,6.521739130434782,8.845360824742269
26.0,1.0,143,96.0,1,6.5,8.9375
26.0,2.0,143,95.0,1,6.24,9.031578947368422
26.0,2.0,143,94.0,1,6.0,9.127659574468085
27.0,2.0,143,93.0,1,6.0,9.225806451612904
27.0,2.0,143,92.0,1,5.785714285714286,9.326086956521738
31.0,2.0,143,91.0,1,6.413793103448276,9.428571428571429
32.0,2.0,143,90.0,1,6.4,9.533333333333333
33.0,2.0,143,89.0,1,6.387096774193548,9.640449438202246
33.0,2.0,143,88.0,1,6.1875,9.75
33.0,2.0,143,87.0,1,6.0,9.862068965517242
33.0,2.0,143,86.0,1,5.823529411764706,9.976744186046512
33.0,2.0,143,85.0,1,5.657142857142857,10.094117647058823
35.0,2.0,143,84.0,1,5.833333333333333,10.214285714285714
41.0,2.0,143,83.0,1,6.648648648648649,10.337349397590362
42.0,2.0,143,82.0,1,6.631578947368421,10.463414634146341
42.0,2.0,143,81.0,1,6.461538461538462,10.592592592592593
43.0,2.0,143,80.0,1,6.449999999999999,10.725000000000001
43.0,2.0,143,79.0,1,6.2926829268292686,10.860759493670887
47.0,2.0,143,78.0,1,6.714285714285714,11.0
51.0,2.0,143,77.0,1,7.116279069767442,11.142857142857142
52.0,2.0,143,76.0,1,7.090909090909092,11.289473684210526
53.0,2.0,143,75.0,1,7.066666666666666,11.440000000000001
53.0,2.0,143,74.0,1,6.913043478260869,11.594594594594595
53.0,3.0,143,73.0,1,6.76595744680851,11.753424657534246
53.0,3.0,143,72.0,1,6.625,11.916666666666668
53.0,3.0,143,71.0,1,6.4897959183673475,12.08450704225352
59.0,3.0,143,70.0,1,7.08,12.257142857142856
60.0,3.0,143,69.0,1,7.0588235294117645,12.434782608695652
60.0,3.0,143,68.0,1,6.9230769230769225,12.617647058823529
62.0,3.0,143,67.0,1,7.018867924528301,12.805970149253731
63.0,3.0,143,66.0,1,7.0,13.0
65.0,3.0,143,65.0,1,7.090909090909092,13.200000000000001
66.0,3.0,143,64.0,1,7.071428571428571,13.40625
66.0,3.0,143,63.0,1,6.947368421052632,13.619047619047619
67.0,3.0,143,62.0,1,6.931034482758621,13.838709677419356
68.0,3.0,143,61.0,1,6.915254237288136,14.065573770491804
69.0,3.0,143,60.0,1,6.8999999999999995,14.3
70.0,3.0,143,59.0,1,6.885245901639344,14.542372881355934
70.0,3.0,143,59.0,1,6.885245901639344,14.542372881355934
72.0,3.0,143,58.0,1,6.967741935483872,14.793103448275863
74.0,3.0,143,57.0,1,7.0476190476190474,15.052631578947366
75.0,3.0,143,56.0,1,7.03125,15.32142857142857
76.0,3.0,143,55.0,1,7.015384615384615,15.600000000000001
77.0,3.0,143,54.0,1,7.0,15.88888888888889
77.0,4.0,143,53.0,1,6.895522388059701,16.18867924528302
78.0,4.0,143,52.0,1,6.88235294117647,16.5
79.0,4.0,143,51.0,1,6.869565217391305,16.823529411764703
79.0,4.0,143,50.0,1,6.771428571428571,17.16
80.0,4.0,143,49.0,1,6.76056338028169,17.51020408163265
81.0,4.0,143,48.0,1,6.75,17.875
81.0,5.0,143,47.0,1,6.657534246575342,18.25531914893617
82.0,5.0,143,46.0,1,6.648648648648649,18.652173913043477
83.0,5.0,143,45.0,1,6.640000000000001,19.066666666666666
84.0,5.0,143,44.0,1,6.631578947368421,19.5
85.0,5.0,143,43.0,1,6.623376623376624,19.953488372093023
86.0,5.0,143,42.0,1,6.615384615384616,20.428571428571427
90.0,5.0,143,41.0,1,6.835443037974684,20.926829268292682
91.0,5.0,143,41.0,1,6.911392405063291,20.926829268292682
92.0,5.0,143,40.0,1,6.8999999999999995,21.450000000000003
93.0,5.0,143,39.0,1,6.888888888888889,22.0
94.0,5.0,143,38.0,1,6.878048780487804,22.57894736842105
96.0,5.0,143,37.0,1,6.939759036144578,23.18918918918919
96.0,5.0,143,36.0,1,6.857142857142857,23.833333333333336
98.0,5.0,143,35.0,1,6.917647058823529,24.514285714285712
99.0,5.0,143,34.0,1,6.906976744186046,25.235294117647058
105.0,5.0,143,33.0,1,7.241379310344827,26.0
106.0,5.0,143,32.0,1,7.2272727272727275,26.8125
107.0,5.0,143,31.0,1,7.213483146067416,27.67741935483871
108.0,5.0,143,30.0,1,7.199999999999999,28.6
108.0,5.0,143,29.0,1,7.1208791208791204,29.586206896551726
109.0,5.0,143,28.0,1,7.108695652173912,30.64285714285714
111.0,5.0,143,27.0,1,7.161290322580646,31.77777777777778
111.0,5.0,143,26.0,1,7.085106382978724,33.0
113.0,5.0,143,25.0,1,7.136842105263158,34.32
113.0,5.0,143,24.0,1,7.0625,35.75
114.0,5.0,143,23.0,1,7.051546391752577,37.30434782608695
115.0,5.0,143,22.0,1,7.040816326530613,39.0
115.0,5.0,143,21.0,1,6.969696969696969,40.857142857142854
116.0,5.0,143,20.0,1,6.959999999999999,42.900000000000006
117.0,5.0,143,19.0,1,6.95049504950495,45.1578947368421
117.0,5.0,143,18.0,1,6.88235294117647,47.66666666666667
121.0,5.0,143,17.0,1,7.048543689320388,50.470588235294116
122.0,5.0,143,16.0,1,7.038461538461538,53.625
123.0,5.0,143,15.0,1,7.0285714285714285,57.2
127.0,5.0,143,14.0,1,7.188679245283019,61.28571428571428
128.0,5.0,143,13.0,1,7.177570093457943,66.0
130.0,5.0,143,12.0,1,7.222222222222222,71.5
130.0,5.0,143,11.0,1,7.155963302752293,78.0
134.0,5.0,143,10.0,1,7.3090909090909095,85.80000000000001
135.0,5.0,143,9.0,1,7.297297297297297,95.33333333333334
135.0,6.0,143,8.0,1,7.232142857142857,107.25
136.0,6.0,143,7.0,1,7.221238938053098,122.57142857142856
137.0,6.0,143,6.0,1,7.2105263157894735,143.0
137.0,7.0,143,5.0,1,7.147826086956522,171.60000000000002
138.0,7.0,143,4.0,1,7.137931034482759,214.5
140.0,7.0,143,3.0,1,7.179487179487179,286.0
141.0,7.0,143,2.0,1,7.169491525423728,429.0
142.0,7.0,143,1.0,1,7.159663865546218,858.0
148.0,7.0,143,0.0,1,7.4,858.0
4.0,0.0,143,119.0,1,24.0,7.210084033613445
5.0,0.0,143,118.0,1,15.0,7.271186440677967
5.0,0.0,143,117.0,1,10.0,7.333333333333334
5.0,0.0,143,116.0,1,7.5,7.3965517241379315
5.0,1.0,143,115.0,1,6.0,7.460869565217391
9.0,1.0,143,114.0,1,9.0,7.526315789473683
10.0,1.0,143,113.0,1,8.571428571428571,7.592920353982301
14.0,1.0,143,112.0,1,10.5,7.660714285714285
16.0,1.0,143,111.0,1,10.666666666666666,7.72972972972973
20.0,1.0,143,110.0,1,12.0,7.800000000000001
21.0,1.0,143,109.0,1,11.454545454545455,7.871559633027522
22.0,1.0,143,108.0,1,11.0,7.944444444444445
22.0,1.0,143,107.0,1,10.153846153846153,8.018691588785046
23.0,1.0,143,107.0,1,10.615384615384615,8.018691588785046
23.0,1.0,143,106.0,1,9.857142857142858,8.09433962264151
27.0,1.0,143,105.0,1,10.8,8.17142857142857
31.0,1.0,143,104.0,1,11.625,8.25
31.0,1.0,143,103.0,1,10.941176470588236,8.330097087378642
35.0,1.0,143,102.0,1,11.666666666666666,8.411764705882351
36.0,1.0,143,101.0,1,11.368421052631579,8.495049504950494
36.0,1.0,143,100.0,1,10.8,8.58
36.0,1.0,143,99.0,1,10.285714285714285,8.666666666666666
37.0,1.0,143,98.0,1,10.090909090909092,8.755102040816325
43.0,1.0,143,97.0,1,11.217391304347826,8.845360824742269
49.0,1.0,143,96.0,1,12.25,8.9375
50.0,1.0,143,95.0,1,12.0,9.031578947368422
51.0,1.0,143,94.0,1,11.769230769230768,9.127659574468085
51.0,1.0,143,93.0,1,11.333333333333332,9.225806451612904
52.0,1.0,143,92.0,1,11.142857142857142,9.326086956521738
56.0,1.0,143,91.0,1,11.586206896551724,9.428571428571429
56.0,1.0,143,90.0,1,11.2,9.533333333333333
56.0,1.0,143,89.0,1,10.838709677419354,9.640449438202246
57.0,1.0,143,88.0,1,10.6875,9.75
58.0,1.0,143,87.0,1,10.545454545454545,9.862068965517242
60.0,1.0,143,86.0,1,10.588235294117647,9.976744186046512
60.0,1.0,143,85.0,1,10.285714285714285,10.094117647058823
61.0,1.0,143,84.0,1,10.166666666666666,10.214285714285714
62.0,1.0,143,83.0,1,10.054054054054054,10.337349397590362
63.0,1.0,143,82.0,1,9.947368421052632,10.463414634146341
64.0,1.0,143,81.0,1,9.846153846153847,10.592592592592593
64.0,1.0,143,80.0,1,9.600000000000001,10.725000000000001
70.0,1.0,143,79.0,1,10.24390243902439,10.860759493670887
71.0,1.0,143,78.0,1,10.142857142857142,11.0
75.0,1.0,143,77.0,1,10.465116279069768,11.142857142857142
76.0,1.0,143,76.0,1,10.363636363636363,11.289473684210526
76.0,1.0,143,75.0,1,10.133333333333333,11.440000000000001
76.0,1.0,143,74.0,1,9.91304347826087,11.594594594594595
77.0,1.0,143,73.0,1,9.829787234042554,11.753424657534246
78.0,1.0,143,72.0,1,9.75,11.916666666666668
82.0,1.0,143,71.0,1,10.040816326530614,12.08450704225352
83.0,1.0,143,70.0,1,9.959999999999999,12.257142857142856
84.0,1.0,143,69.0,1,9.882352941176471,12.434782608695652
85.0,1.0,143,68.0,1,9.807692307692307,12.617647058823529
85.0,2.0,143,67.0,1,9.622641509433963,12.805970149253731
85.0,3.0,143,66.0,1,9.444444444444445,13.0
85.0,3.0,143,65.0,1,9.272727272727273,13.200000000000001
86.0,3.0,143,64.0,1,9.214285714285715,13.40625
